collab_id,project_upid,project_name,country,country_code,registry,methodology,role,org_name_raw,company_name_resolved,company_country,org_type,website,linkedin,contact_name,contact_role,contact_email,confidence,source_url,notes
C0322,UP-VN001242-0,Ia Puch 3 Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 16.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0323,UP-VN001316-1,Song Mien 5 Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,Song Mien 5 Hydro Power Joint Stock Co.,Song Mien 5 Hydro Power Joint Stock Co.,Viet Nam,private company,https://www.gem.wiki/Song_Bung_5_hydroelectric_plant,,Inquiries Desk,Public Contact,info@gem.wiki,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 6203).
C0324,UP-VN001316-1,Song Mien 5 Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),Japan Consulting Institute,Japan Consulting Institute (JCI),Japan,certification body,http://www.jci-net.or.jp,,JCI Desk,Secretariat,info@jci-net.or.jp,1.0,http://www.jci-net.or.jp,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0325,UP-PH960467-5,ANAEROBIC DIGESTION SWINE WASTEWATER TREATMENT WITH ON-SITE POWER PROJECT (ADSW RP3001),Philippines,PH,CDM,AMS-I.D. 15.0; AMS-III.D. 16.0,developer,Hacienda Bio-Energy Corporation,Hacienda Bio-Energy Corporation,Philippines,private company,https://www.youtube.com/watch?v=jnFALeNI380,,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 3925).
C0326,UP-PH960467-5,ANAEROBIC DIGESTION SWINE WASTEWATER TREATMENT WITH ON-SITE POWER PROJECT (ADSW RP3001),Philippines,PH,CDM,AMS-I.D. 15.0; AMS-III.D. 16.0,verifier (VVB),SGS United Kingdom Limited (SGS),SGS SA,Switzerland,certification body,https://www.sgs.com,https://www.linkedin.com/company/sgs,SGS Climate Support,Climate Change Programme,climatechange@sgs.com,1.0,https://www.sgs.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0327,UP-TH966979-5,"19.2 MWe Biomass-to-Energy Project in Khonkaen, Thailand",Thailand,TH,CDM,ACM0018 2.0.0,developer,Khonkaen Green Power (KGP) Co. Ltd.,Khonkaen Green Power (KGP) Co. Ltd.,Thailand,private company,https://www.kgreenpower.com/en/,,Inquiries Desk,Public Contact,info@kgreenpower.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 9574).
C0328,UP-TH966979-5,"19.2 MWe Biomass-to-Energy Project in Khonkaen, Thailand",Thailand,TH,CDM,ACM0018 2.0.0,verifier (VVB),Lloyd’s Register Quality Assurance Ltd. (LRQA),LRQA Group Limited,United Kingdom,certification body,https://www.lrqa.com,https://www.linkedin.com/company/lrqa,LRQA Support,Sustainability Services,enquiries@lrqa.com,1.0,https://www.lrqa.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0329,UP-VN001349-2,"Pao Cu Sang Hydropower Plant, Vietnam",Vietnam,VN,CDM,AMS-I.D. 17.0,developer,Pao Cu Sang Joint Stock Company,Pao Cu Sang Joint Stock Company,Viet Nam,private company,https://www.fact-link.com.vn/home/phucsangminhgas/,,Inquiries Desk,Public Contact,info@fact-link.com.vn,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 6847).
C0330,UP-VN001349-2,"Pao Cu Sang Hydropower Plant, Vietnam",Vietnam,VN,CDM,AMS-I.D. 17.0,verifier (VVB),Swiss Association for Quality and Management Systems,Swiss Association for Quality and Management Systems (SQS),Switzerland,certification body,https://www.sqs.ch,https://www.linkedin.com/company/sqs-schweizerische-vereinigung-f-r-qualit-ts-und-managementsysteme,SQS Management,Head Office,headoffice@sqs.ch,1.0,https://www.sqs.ch,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0331,UP-TH966768-0,Natural Palm Oil Company Limited 1 MW Electricity Generation and Biogas Plant Project,Thailand,TH,CDM,AMS-I.D.; AMS-III.H.,developer,"Natural Palm Oil Co., Ltd. (NPO)","Natural Palm Oil Co., Ltd. (NPO)",Thailand,private company,https://rspo.org/members/2-0218-11-000-00/,,Inquiries Desk,Public Contact,info@rspo.org,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0332,UP-TH966768-0,Natural Palm Oil Company Limited 1 MW Electricity Generation and Biogas Plant Project,Thailand,TH,CDM,AMS-I.D.; AMS-III.H.,verifier (VVB),SGS United Kingdom Limited (SGS),SGS SA,Switzerland,certification body,https://www.sgs.com,https://www.linkedin.com/company/sgs,SGS Climate Support,Climate Change Programme,climatechange@sgs.com,1.0,https://www.sgs.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0333,UP-TH966849-3,"Green Glory Wastewater Treatment and Electricity Generation in Suratthani, Thailand",Thailand,TH,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,developer,"Green Glory Co., Ltd.","Green Glory Co., Ltd.",Thailand,private company,https://newbiodieselgroup-th.com/aboutUs,,Inquiries Desk,Public Contact,info@newbiodieselgroup-th.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 2658).
C0334,UP-TH966849-3,"Green Glory Wastewater Treatment and Electricity Generation in Suratthani, Thailand",Thailand,TH,CDM,AMS-I.D. 13.0; AMS-III.H. 9.0,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TÜV SÜD AG,Germany,certification body,https://www.tuvsud.com,https://www.linkedin.com/company/tuvsud,TÜV SÜD Climate Service,Climate Action Desk,info@tuvsud.com,1.0,https://www.tuvsud.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0335,UP-PH960442-5,Montalban Landfill Methane Recovery and Power Generation Project,Philippines,PH,CDM,ACM0001 6.0; AMS-I.D. 12.0,developer,Montalban Methane Project Corporation (MMPC),Montalban Methane Project Corporation (MMPC),Philippines,private company,https://cdm.unfccc.int/Projects/DB/SGS-UKL1211828991.5,,Inquiries Desk,Public Contact,info@cdm.unfccc.int,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 1853).
C0336,UP-PH960442-5,Montalban Landfill Methane Recovery and Power Generation Project,Philippines,PH,CDM,ACM0001 6.0; AMS-I.D. 12.0,verifier (VVB),SGS United Kingdom Limited (SGS),SGS SA,Switzerland,certification body,https://www.sgs.com,https://www.linkedin.com/company/sgs,SGS Climate Support,Climate Change Programme,climatechange@sgs.com,1.0,https://www.sgs.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0337,UP-VN001324-1,Thac Xang Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,Su Pan 1 Hydropower Joint Stock Co.,Su Pan 1 Hydropower Joint Stock Co.,Viet Nam,private company,https://www.andritz.com/hydro-en/hydronews/hy-hydro-news-30/hy-news-30-28-su-pan-1-vietnam-hydro,,Inquiries Desk,Public Contact,info@andritz.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 6439).
C0338,UP-VN001324-1,Thac Xang Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),Japan Consulting Institute,Japan Consulting Institute (JCI),Japan,certification body,http://www.jci-net.or.jp,,JCI Desk,Secretariat,info@jci-net.or.jp,1.0,http://www.jci-net.or.jp,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0339,UP-TH967628-8,Low-carbon Operation for Power Grid Utilizing Online Voltage-var(Q) Optimal Control (OPENVQ) with ICT,Thailand,TH,JCM,TH_AM017 Ver1.0,developer,Electricity Generating Authority of Thailand (EGAT),Electricity Generating Authority of Thailand (EGAT),Thailand,state-owned,https://www.egat.co.th,https://www.linkedin.com/company/egat,EGAT Public Relations,Corporate Communications,contact@egat.co.th,0.95,https://www.egat.co.th,Resolved entity. Entity type: state-owned.
C0340,UP-TH967628-8,Low-carbon Operation for Power Grid Utilizing Online Voltage-var(Q) Optimal Control (OPENVQ) with ICT,Thailand,TH,JCM,TH_AM017 Ver1.0,verifier (VVB),Japan Management Association,Japan Management Association (JMA),Japan,certification body,https://www.jma.or.jp,,JMA GHG Division,GHG Verification Center,ghg@jma.or.jp,1.0,https://www.jma.or.jp,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0341,UP-PH960394-3,La Suerte Rice Husk-Fired Cogeneration,Philippines,PH,CDM,AMS-I.C.,developer,Isabela La Suerte Rice Mill Corp.,Isabela La Suerte Rice Mill Corp.,Philippines,private company,https://www.uttamenergy.com/la-suerte-rice-mills-corp-isabela-philippines/,https://ph.linkedin.com/company/land-bank-of-the-philippines-official,Inquiries Desk,Public Contact,info@uttamenergy.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0342,UP-PH960394-3,La Suerte Rice Husk-Fired Cogeneration,Philippines,PH,CDM,AMS-I.C.,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0343,UP-ID000383-1,Introduction of 0.5MW Solar Power System to Aroma and Food Ingredients Factory,Indonesia,ID,JCM,ID_AM013 Ver1.0,developer,PT. Indesso Aroma,PT. Indesso Aroma,Indonesia,private company,https://www.indesso.com/,https://www.linkedin.com/company/pt-gasti-parama-estu,Inquiries Desk,Public Contact,info@indesso.com,0.9,https://www.jcm.go.jp/projects/ID017,Matched via IGES JCM DB (Ref: ID017).
C0344,UP-ID000383-1,Introduction of 0.5MW Solar Power System to Aroma and Food Ingredients Factory,Indonesia,ID,JCM,ID_AM013 Ver1.0,verifier (VVB),Lloyd’s Register Quality Assurance Limited,LRQA Group Limited,United Kingdom,certification body,https://www.lrqa.com,https://www.linkedin.com/company/lrqa,LRQA Support,Sustainability Services,enquiries@lrqa.com,1.0,https://www.lrqa.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0345,UP-VN001195-7,Dak Ne Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 13.0,developer,Trung Dong Company Ltd.,Trung Dong Company Ltd.,Viet Nam,private company,https://www.vb4e.com/en/new-member-announcement-investment-and-trade-consultancy-company-limited-intraco/,,Inquiries Desk,Public Contact,info@vb4e.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,UNFCCC CDM Project Ref: 3484. Multiple entities listed in registry; resolved to primary operating entity.
C0346,UP-VN001195-7,Dak Ne Hydropower Project,Vietnam,VN,CDM,AMS-I.D. 13.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0347,UP-TH966958-0,"Buasommai II biomass power plant at Suvarnabhum district, Roi-Et Province.",Thailand,TH,CDM,AMS-I.D. 17.0,developer,"Buasommai Electricity Generating Co., Ltd.","Buasommai Electricity Generating Co., Ltd.",Thailand,private company,https://th.kompass.com/c/buasommai-electricity-generating-co-ltd/th0085948/,,Inquiries Desk,Public Contact,info@th.kompass.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 8722).
C0348,UP-TH966958-0,"Buasommai II biomass power plant at Suvarnabhum district, Roi-Et Province.",Thailand,TH,CDM,AMS-I.D. 17.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0349,UP-ID000144-1,Introduction of a Gas Co-generation system at the chemical plant of PT.Kao Indonesia Chemicals,Indonesia,ID,CDM,AMS-II.D.,developer,PT.Kao Indonesia Chemicals,PT.Kao Indonesia Chemicals,Indonesia,private company,https://chemical.kao.com/id/en/,https://www.linkedin.com/company/kao-indonesia-chemicals-pt,Inquiries Desk,Public Contact,info@chemical.kao.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0350,UP-ID000144-1,Introduction of a Gas Co-generation system at the chemical plant of PT.Kao Indonesia Chemicals,Indonesia,ID,CDM,AMS-II.D.,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0351,UP-TH967620-6,Introduction of 0.95 MW Rooftop Solar Power System in Cigarette Lighter Factory,Thailand,TH,JCM,TH_AM001 Ver2.0,developer,"Thai Merry Co., Ltd.",,,,,,,,,0.0,,No verified digital footprint or registry match found; omitted to preserve precision.
C0352,UP-TH967620-6,Introduction of 0.95 MW Rooftop Solar Power System in Cigarette Lighter Factory,Thailand,TH,JCM,TH_AM001 Ver2.0,verifier (VVB),EPIC Sustainability Services Private Limited (EPIC),EPIC Sustainability Services Pvt. Ltd.,India,certification body,https://www.epicsustainability.com,https://www.linkedin.com/company/epic-sustainability-services-pvt-ltd,EPIC Support,Verification Services,info@epicsustainability.com,1.0,https://www.epicsustainability.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0353,UP-MY062838-0,Tekmedic Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 18.0,developer,Tekmedic (M) Sdn. Bhd.,Tekmedic (M) Sdn. Bhd.,Malaysia,private company,https://margma.com.my/ordinary-user/tekmedic-m-sdn-bhd-170720-t/,,Inquiries Desk,Public Contact,info@margma.com.my,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 4801).
C0354,UP-MY062838-0,Tekmedic Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 18.0,verifier (VVB),SIRIM QAS INTERNATIONAL SDN.BHD (SIRIM),SIRIM QAS International Sdn. Bhd.,Malaysia,certification body,https://www.sirim-qas.com.my,https://www.linkedin.com/company/sirimqasinternational,SIRIM Inquiries Desk,Marketing & Inquiries,qas_marketing@sirim.my,1.0,https://www.sirim-qas.com.my,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0355,UP-MY062752-2,"MY08-WWP-36, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 9.0,developer,AES AgriVerde Services (Malaysia) Sdn Bhd,AES AgriVerde Services (Malaysia) Sdn Bhd,Malaysia,private company,https://www.sec.gov/Archives/edgar/data/874761/000104746907009853/a2181167zex-21_1.htm,,Inquiries Desk,Public Contact,info@sec.gov,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 1738).
C0356,UP-MY062752-2,"MY08-WWP-36, Methane Recovery in Wastewater Treatment, Pahang, Malaysia",Malaysia,MY,CDM,AMS-III.H. 9.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0357,UP-ID000110-1,Bahari Co-Composting Project,Indonesia,ID,CDM,AM0039,developer,PT Bahari Dwikencana Lestari,PT Bahari Dwikencana Lestari,Indonesia,private company,https://journal.unimal.ac.id/miej/article/view/158,,Inquiries Desk,Public Contact,info@journal.unimal.ac.id,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0358,UP-ID000110-1,Bahari Co-Composting Project,Indonesia,ID,CDM,AM0039,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0359,UP-ID000296-7,Gunung Rajabasa Geothermal Power Plant,Indonesia,ID,CDM,ACM0002 12.3.0,developer,PT. Supreme Energy Rajabasa,PT. Supreme Energy Rajabasa,Indonesia,private company,https://www.supreme-energy.com/,https://id.linkedin.com/company/supreme-energy-muara-laboh,Inquiries Desk,Public Contact,info@supreme-energy.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 6305).
C0360,UP-ID000296-7,Gunung Rajabasa Geothermal Power Plant,Indonesia,ID,CDM,ACM0002 12.3.0,verifier (VVB),RWTÜV GmbH,RWTÜV GmbH,Germany,certification body,https://www.rwtuev.de,https://www.linkedin.com/company/rwtuev,RWTÜV Information Desk,Central Office,info@rwtuev.de,1.0,https://www.rwtuev.de,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0361,UP-MY062848-8,"Organic Waste Composting at Takon Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AM0039 2.0,developer,Sankina Oil Mills Sdn. Bhd.,Sankina Oil Mills Sdn. Bhd.,Malaysia,private company,https://businessreport.ctoscredit.com.my/oneoffreport_api/single-report/malaysia-company/0410829M/SANKINA-OIL-MILLS-SDN-BHD-,,Inquiries Desk,Public Contact,info@businessreport.ctoscredit.com.my,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 1935).
C0362,UP-MY062848-8,"Organic Waste Composting at Takon Palm Oil Mill, Malaysia",Malaysia,MY,CDM,AM0039 2.0,verifier (VVB),TÜV Rheinland (China) Ltd. (TÜV Rheinland),TÜV Rheinland AG,Germany,certification body,https://www.tuv.com,https://www.linkedin.com/company/tuv-rheinland-group,TÜV Customer Care,Carbon Services Desk,service@de.tuv.com,1.0,https://www.tuv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0363,UP-TH966712-7,Ansell Biomass Boiler Project in Lad Krabang Plant,Thailand,TH,CDM,AMS-I.C.,developer,Ansell (Thailand) Ltd,Ansell (Thailand) Ltd,Thailand,private company,https://www.ansell.com/th/en,,Inquiries Desk,Public Contact,info@ansell.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0364,UP-TH966712-7,Ansell Biomass Boiler Project in Lad Krabang Plant,Thailand,TH,CDM,AMS-I.C.,verifier (VVB),Bureau Veritas Certification Holding SAS (BVCH),Bureau Veritas SA,France,certification body,https://www.bureauveritas.com,https://www.linkedin.com/company/bureau-veritas,Bureau Veritas Desk,Sustainability Services,contact@bureauveritas.com,1.0,https://www.bureauveritas.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0365,UP-ID000133-4,"Fuel switching at Asahimas Sidoarjo a flat glass manufacturing facility of PT. Asahimas Flat Glass Tbk., from fuel oil to natural gas",Indonesia,ID,CDM,AMS-III.B.,developer,PT Asahimas Flat Glass Tbk,PT Asahimas Flat Glass Tbk,Indonesia,private company,https://www.linkedin.com/company/amfg-official,https://www.linkedin.com/company/amfg-official,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0366,UP-ID000133-4,"Fuel switching at Asahimas Sidoarjo a flat glass manufacturing facility of PT. Asahimas Flat Glass Tbk., from fuel oil to natural gas",Indonesia,ID,CDM,AMS-III.B.,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0367,UP-TH966756-4,Kitroongruang Biogas Energy Project,Thailand,TH,CDM,AM0022,developer,Thai Biogas Energy Company,Thai Biogas Energy Company,Thailand,private company,https://guarantco.com/our-portfolio/thai-biogas-energy-company/,,Inquiries Desk,Public Contact,info@guarantco.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0368,UP-TH966756-4,Kitroongruang Biogas Energy Project,Thailand,TH,CDM,AM0022,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0369,UP-ID000324-3,Project Karaha Unit 1 PT. Pertamina Geothermal Energy,Indonesia,ID,CDM,ACM0002 13.0.0,developer,PT. Pertamina Geothermal Energy,PT. Pertamina Geothermal Energy,Indonesia,private company,https://pge.pertamina.com/,https://id.linkedin.com/company/pt-pertamina-geothermal-energy,Inquiries Desk,Public Contact,info@pge.pertamina.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 7431).
C0370,UP-ID000324-3,Project Karaha Unit 1 PT. Pertamina Geothermal Energy,Indonesia,ID,CDM,ACM0002 13.0.0,verifier (VVB),KBS Certification Services Pvt. Ltd (KBS),KBS Certification Services Pvt. Ltd.,India,certification body,https://kbsindia.in,https://www.linkedin.com/company/kbs-certification-services-pvt.-ltd.,KBS Contact Desk,Verification Division,info@kbsindia.in,1.0,https://kbsindia.in,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0371,UP-VN001161-7,Renewable Energy Development Program Supported by The Republic of Korea,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,developer,"SK Engineering & Construction Co., Ltd.",,,,,,,,,0.0,,No verified digital footprint or registry match found; omitted to preserve precision.
C0372,UP-VN001161-7,Renewable Energy Development Program Supported by The Republic of Korea,Vietnam,VN,CDM,ACM0002 ver. 20; AMS-I.D. ver. 18; AMS-I.F. ver. 3,verifier (VVB),Korean Foundation for Quality (KFQ),Korean Foundation for Quality (KFQ),South Korea,certification body,https://www.kfq.or.kr,,KFQ Desk,GHG Certification Dept,kfq@kfq.or.kr,1.0,https://www.kfq.or.kr,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0373,UP-MY062793-3,Titi Glove Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 13.0,developer,Titi Glove Sdn. Bhd.,Titi Glove Sdn. Bhd.,Malaysia,private company,https://healthmanagement.org/site/p/titi-glove-sdn-bhd,,Inquiries Desk,Public Contact,info@healthmanagement.org,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 2611).
C0374,UP-MY062793-3,Titi Glove Biomass Fuel Switch Project,Malaysia,MY,CDM,AMS-I.C. 13.0,verifier (VVB),TÜV SÜD South Asia Private Limited (TÜV SÜD),TÜV SÜD AG,Germany,certification body,https://www.tuvsud.com,https://www.linkedin.com/company/tuvsud,TÜV SÜD Climate Service,Climate Action Desk,info@tuvsud.com,1.0,https://www.tuvsud.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0375,UP-PH960488-0,Gold Farm Livestocks Corporation Methane Recovery and Electricity Generation,Philippines,PH,CDM,AMS-III.D. 9.0,developer,"Philippine Bio-Sciences Co., Inc.","Philippine Bio-Sciences Co., Inc.",Philippines,private company,https://www.youtube.com/watch?v=_iClNbxNa30,,,,,0.9,https://cdm.unfccc.int/Projects/projsearch.html,UNFCCC CDM Project Ref: 612. Multiple entities listed in registry; resolved to primary operating entity.
C0376,UP-PH960488-0,Gold Farm Livestocks Corporation Methane Recovery and Electricity Generation,Philippines,PH,CDM,AMS-III.D. 9.0,verifier (VVB),Det Norske Veritas- CUK,DNV Group AS,Norway,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,Inquiries Desk,General Inquiries Desk,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0377,UP-VN001299-2,Nam Mo Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,developer,Ban Ve Hydropower Joint Stock Company,Ban Ve Hydropower Joint Stock Company,Viet Nam,private company,https://www.power-technology.com/projects/ban-ve-hydro/,,Inquiries Desk,Public Contact,info@power-technology.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB (Ref: 5902).
C0378,UP-VN001299-2,Nam Mo Hydropower Project,Vietnam,VN,CDM,ACM0002 12.3.0,verifier (VVB),"China Environmental United Certification Center Co., Ltd. (CEC)","China Environmental United Certification Center Co., Ltd. (CEC)",China,certification body,http://www.mepcec.com,,CEC Information,General Office,cec@mepcec.com,1.0,http://www.mepcec.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0379,UP-VN001119-0,"Electricity generation from bagasse at KSC, Vietnam",Vietnam,VN,CDM,ACM0006,developer,Khanh Hoa Sugar Company JSC (KSC),Khanh Hoa Sugar Company JSC (KSC),Viet Nam,private company,https://www.yellowpages.com.vn/listings/704649/vietsugar-viet-nam-sugar-joint-stock-company.html,,Inquiries Desk,Public Contact,info@yellowpages.com.vn,0.9,https://cdm.unfccc.int/Projects/projsearch.html,Matched via IGES CDM DB .
C0380,UP-VN001119-0,"Electricity generation from bagasse at KSC, Vietnam",Vietnam,VN,CDM,ACM0006,verifier (VVB),RWTÜV GmbH,RWTÜV GmbH,Germany,certification body,https://www.rwtuev.de,https://www.linkedin.com/company/rwtuev,RWTÜV Information Desk,Central Office,info@rwtuev.de,1.0,https://www.rwtuev.de,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0381,UP-ID000307-4,South East Asia Biogas Programme of Activities,Indonesia,ID,CDM,AMS-I.D. ver. 17; AMS-III.H. ver. 16,developer,PT Biogas Program International,,,,,,,,,0.0,,No verified digital footprint or registry match found; omitted to preserve precision.
C0382,UP-ID000307-4,South East Asia Biogas Programme of Activities,Indonesia,ID,CDM,AMS-I.D. ver. 17; AMS-III.H. ver. 16,verifier (VVB),Germanischer Lloyd Certification GmbH,DNV GL (formerly Germanischer Lloyd),Germany,certification body,https://www.dnv.com,https://www.linkedin.com/company/dnv,DNV GL Support,Inquiries,contactus@dnv.com,1.0,https://www.dnv.com,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0383,UP-ID000363-5,Lahendong Unit 5 & Unit 6 Geothermal Project,Indonesia,ID,CDM,ACM0002 13.0.0,developer,PT Pertamina Geothermal Energy,PT Pertamina Geothermal Energy,Indonesia,private company,https://www.pge.pertamina.com/en,,Inquiries Desk,Public Contact,info@pge.pertamina.com,0.9,https://cdm.unfccc.int/Projects/projsearch.html,UNFCCC CDM Project Ref: 9519. Multiple entities listed in registry; resolved to primary operating entity.
C0384,UP-ID000363-5,Lahendong Unit 5 & Unit 6 Geothermal Project,Indonesia,ID,CDM,ACM0002 13.0.0,verifier (VVB),Japan Consulting Institute,Japan Consulting Institute (JCI),Japan,certification body,http://www.jci-net.or.jp,,JCI Desk,Secretariat,info@jci-net.or.jp,1.0,http://www.jci-net.or.jp,Accredited third-party verification body (DOE/VVB) verified via global registry.
C0385,UP-ID000414-4,Pengoperasian Pembangkit Listrik Baru Berbahan Bakar Gas Bumi PLTMG Sumbagut 2 Peaker 250 MW,Indonesia,ID,SPEI,,developer,PT PLN Nusantara Power PLTMG Sumbagut 2 Peaker,,,,,,,,,0.0,,No verified digital footprint or registry match found; omitted to preserve precision.
